,EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight 
213, 5905933486769, 300 ml             ,Bio Food, 300 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>100% soku z marchwi kwaszonej</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4878.jpg'],,,,Swiadome zakupy,,Sok z marchwi kwaszonej BIO ,"http://www.swiadomezakupy.pl/products/view/4839
",
214, 5900956100623, 420 ml             ,Herbapol, 420 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>cukier, woda, 
zagęszczony sok aroniowy, zagęszczony sok z czarnej marchwi, kwas 
cytrynowy - regulator kwasowości, zagęszczony sok z czarnej porzeczki, 
witamina C - substancja wzbogacająca, aromat</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4564.jpg'],,,,Swiadome zakupy,,Syrop czarna porzeczka ,"http://www.swiadomezakupy.pl/products/view/4519
",
215, 5997264159320," 1,5 l             ",Lipton," 1,5 l             ",napoje,Napój o smaku zielonej herbaty							,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5494.jpg'],,,,Swiadome zakupy,,ICE TEA Green Napój niegazowany,"http://www.swiadomezakupy.pl/products/view/5441
",
216,, 300 ml             ,Pysio, 300 ml             ,napoje,"soki odtworzone z soków zagęszczonych i przeciery z: marchwi (34%), bananów (7%), jabłek (3%), woda, syrop glukozowo-fruktozowy, kwas cytrynowy i kwas jabłkowy - regulatory kwasowości, witamina C - substancja wzbogacająca, aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/260.png'],,,,Swiadome zakupy,,marchew - jabłko - banan 300ml,"http://www.swiadomezakupy.pl/products/view/269
",
217, 5900334006363, 1 l             ,Tymbark, 1 l             ,napoje,"<span itemprop=""description""><h5>Składniki: sok ananasowy z zagęszczonego soku (100%), witamina C</h5></span>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2929.jpg'],,,,Swiadome zakupy,,Sok 100% ananas,"http://www.swiadomezakupy.pl/products/view/2906
",
218,, 680 ml             ,Łowicz, 680 ml             ,napoje,"cukier, syrop glukozowo-fruktozowy, woda, zagęszczony sok wieloowocowy, 
65% zagęszczony sok malinowy (0,3 %), antocyjany, karmel - barwniki, 
kwas cytrynowy - regulator kwasowości, witamina C - substancja 
wzbogacająca, aromat.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/339.png'],,,,Swiadome zakupy,,syrop malina 680ml,"http://www.swiadomezakupy.pl/products/view/348
",
219,, 200 ml             ,Garden, 200 ml             ,napoje,"woda, sok jabłkowy odtworzony z zagęszczonego soku jabłkowego (20%), 
cukier i/lub syrop glukozowo-fruktozowy, sucraloza - substancja 
słodząca, kwas cytrynowy i cytrynian trisodowy - regulatory kwasowości, 
kwas askorbinowy - przeciwutleniacz, karmel - barwnik, aromat.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/227.png'],,,,Swiadome zakupy,,jabłko 200ml,"http://www.swiadomezakupy.pl/products/view/235
",
220, 5449000000996, 330 ml             ,Coca Cola, 330 ml             ,napoje,"Napój gazowany o smaku cola.
Naturalne aromaty. Bez dodatku substancji konserwujących
Składniki

woda

cukier

dwutlenek węgla

barwnik E 150d

kwas: kwas fosforowy

naturalne aromaty w tym kofeina","{'nutritional': '\n                        Każda porcja 250 ml zawiera 105 kcal, 5 % GDA*,  Cukry 27\xa0g 29% , Tłuszcze 0.0\xa0g 0%, Tłuszcze nasycone 0.0\xa0g 0% , Sód0.0\xa0g 0%\n, ', 'package': ' puszka metalowa \xa0\xa0          '}","['http://www.swiadomezakupy.pl/uploads/products/940/1592.jpg', 'http://www.swiadomezakupy.pl/uploads/products/940/1587.jpg']",,,,Swiadome zakupy,,Coca-Cola Napój gazowany,"http://www.swiadomezakupy.pl/products/view/1580
",
221,, 250 ml             ,Łowicz, 250 ml             ,napoje,"sok aronii z zagęszczonego soku z aronii (57%), cukier, woda, kwas cytrynowy regulator kwasowości, aromat.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/347.png'],,,,Swiadome zakupy,,syrop aronia 250ml,"http://www.swiadomezakupy.pl/products/view/356
",
222, 5900334012869, 1 l             ,Tymbark, 1 l             ,napoje,"<span itemprop=""description""><h5>Składniki: przecier i sok (100%): przecier ze świeżych pomidorów i sok pomidorowy z zagęszczonego soku pomidorowego, sól morska</h5></span>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2922.jpg'],,,,Swiadome zakupy,,Sok 100% pomidor,"http://www.swiadomezakupy.pl/products/view/2899
",
223,, 1 l             ,Tarczyn, 1 l             ,napoje,"woda, cukier, syrop glukozowo-fruktozowy, soki odtworzone z soków 
zagęszczonych i przeciery (20%) z: jabłek, pomarańczy, cytryn, ananasów,
 winogron, mandarynek, moreli, nektarynek, passiflory, mango, kiwi 
i bananów, regulator kwasowości - kwas cytrynowy, aromaty, stabilizatory
 - pektyna i mączka chleba świętojańskiego, substancje wzbogacające - 
witaminy (A, E, C, tiamina, niacyna, B6, folacyna, B12, biotyna, kwas 
pantotenowy).							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/245.png'],,,,Swiadome zakupy,,multiwitamina 1L,"http://www.swiadomezakupy.pl/products/view/253
",
224, 5900500023484, 200 ml             ,Hortex, 200 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>soki wyprodukowane z 
soków zagęszczonych (75%): jabłkowy, z mango, gruszkowy, woda, cukier, 
aromat, substancje wzbogacające- witaminy: C, B6, B12, kwas foliowy, 
mleczan żelazowy</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3194.jpg'],,,,Swiadome zakupy,,"Napój z jabłek, gruszek i mango Leon","http://www.swiadomezakupy.pl/products/view/3163
",
225, 5900497017206," 1,5 l             ",Lipton," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5509.jpg'],,,,Swiadome zakupy,,ICE TEA Green Mango Napój niegazowany,"http://www.swiadomezakupy.pl/products/view/5457
",
226, 5900783001155, 1 l             ,Pudliszki, 1 l             ,napoje,"<span itemprop=""description"">Sok pomidorowy z koncentratu pomidorowego 
wyprodukowanego ze świeżych pomidorów. Skład: pomidory (98,3%), cukier, 
sól. Sok nie zawiera konserwantów.</span>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2881.jpg'],,,,Swiadome zakupy,,Sok pomidorowy,"http://www.swiadomezakupy.pl/products/view/2858
",
227,, 2 l             ,Garden, 2 l             ,napoje,"woda, przeciery i soki odtworzone z zagęszczonych soków (20%) z: jabłka 
antonówki i jabłek w różnych proporcjach, kwas cytrynowy i cytrynian 
trisodowy - regulatory kwasowości, aromat, substancje słodzące: E-950, 
E-952 i E-954.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/220.png'],,,,Swiadome zakupy,,Napój jabłko antonówka,"http://www.swiadomezakupy.pl/products/view/228
",
228,, 2 l             ,Fortuna, 2 l             ,napoje,"soki odtworzone z zagęszczonych soków (50%) z: jabłek, ananasów, 
pomarańczy, mango, bananów, winogron, brzoskwiń, passiflory, liczi, 
guawy, kaktusa, kiwi, limetki, papai, opuncji figowej w różnych 
proporcjach; woda, syrop glukozowo-fruktozowy, kwas cytrynowy - 
regulator kwasowości, zestaw witamin - substancje wzbogacające, aromaty.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/281.png'],,,,Swiadome zakupy,,nektar multiwitamina 2L,"http://www.swiadomezakupy.pl/products/view/290
",
229, 5904215924128, 640 gram             ,Gomar Pińczów, 640 gram             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1766.jpg'],,,,Swiadome zakupy,, Syrop żurawinowy,"http://www.swiadomezakupy.pl/products/view/1737
",
230,, 1 l             ,Fortuna, 1 l             ,napoje,"przeciery odtworzone z zagęszczonych przecierów i przecier z: pomidorów (100%), sól.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/290.png'],,,,Swiadome zakupy,,sok 100% pomidorowy 1L,"http://www.swiadomezakupy.pl/products/view/299
",
231, 5902078000232, 330 ml             ,Cisowianka, 330 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5285.jpg'],,,,Swiadome zakupy,,Naturalna niegazowana woda mineralna średniozmineralizowana,"http://www.swiadomezakupy.pl/products/view/5231
",
232, 5900497312509," 2,5 l             ",Pepsi," 2,5 l             ",napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, cukier, dwutlenek węgla, karmel E 150 d, kwas fosforowy, aromaty w tym kofeina</div></div>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3390.jpg'],,,,Swiadome zakupy,,PEPSI Napój gazowany,"http://www.swiadomezakupy.pl/products/view/3362
",
233,, 2 l             ,Garden, 2 l             ,napoje,"woda, sok jabłkowy odtworzony z zagęszczonego soku jabłkowego (20%), 
cukier (A) i/lub syrop glukozowo-fruktozowy (B), kwas cytrynowy 
i cytrynian trisodowy - regulatory kwasowości, karmel-barwnik, aromat, 
substancje słodzące: E-950, E-952 i E-954.							","{'nutritional': '', 'package': ' karton \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/219.png'],,,,Swiadome zakupy,,jabłko 2L,"http://www.swiadomezakupy.pl/products/view/227
",
234, 5904215923343, 300 ml             ,Gomar Pińczów, 300 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1781.jpg'],,,,Swiadome zakupy,, Napój jabłkowo-brzoskwiniowy,"http://www.swiadomezakupy.pl/products/view/1752
",
235, 5901268004098, 700 ml             ,Kinga Pienińska, 700 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5316.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna Sportiva niskosodowa,"http://www.swiadomezakupy.pl/products/view/5262
",
236, 5902403030101," 1,5 l             ",Ustronianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5298.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna gazowana z magnezem ,"http://www.swiadomezakupy.pl/products/view/5244
",
237, 5903263527084, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Napój jabłko-wiśnia-aronia</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1487.png'],,,,Swiadome zakupy,,Napój jabłko-wiśnia-aronia Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1486
",
238, 5903263526599," 0,2 l             ",MIX Kwidzyn," 0,2 l             ",napoje,<strong>Nektar bananowo-pomarańczowo-jabłkowy</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1503.png'],,,,Swiadome zakupy,,Nektar bananowo-pomarańczowo-jabłkowy Dzień i Noc,"http://www.swiadomezakupy.pl/products/view/1502
",
239, 5900334006240, 2 l             ,Tymbark, 2 l             ,napoje,"<span itemprop=""description""><h5>Składniki: woda, soki z zagęszczonych soków z: pomarańczy (19%) i brzoskwiń (1%), cukier
 (D) i/lub syrop glukozowo-fruktozowy (G), (D,G - w zależności od 
użytego składnika: patrz nadruk w górnej części opakowania), koncentrat cytrynowy, aromaty, przeciwutleniacz - kwas askorbinowy, barwnik - beta-karoten</h5></span>","{'nutritional': '', 'package': ' beczka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/2943.jpg'],,,,Swiadome zakupy,,Napój owocowy pomarańcza brzoskwinia ,"http://www.swiadomezakupy.pl/products/view/2920
",
240, 5901268004159, 330 ml             ,Kinga Pienińska, 330 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5312.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna niegazowana,"http://www.swiadomezakupy.pl/products/view/5258
",
241, 5902403039234," 1,5 l             ",Ustronianka," 1,5 l             ",napoje,"<span itemprop=""description"">Napój niegazowany o smaku truskawki na bazie naturalnej wody mineralnej.</span>","{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5306.jpg'],,,,Swiadome zakupy,,Napój  truskawkowy,"http://www.swiadomezakupy.pl/products/view/5252
",
242,, 1 l             ,dr Witt, 1 l             ,napoje,"<div class=""product-composition"" style=""font-size: 12px;"">
<p style=""text-align: justify;"">woda, soki odtworzone z zagęszczonych 
soków i przeciery (20%) z: jabłek (13%) oraz pomarańczy, cytryn, 
winogron, ananasów, moreli, bananów, guawy, mango, brzoskwiń (w różnych 
proporcjach), cukier (A) i/lub syrop glukozowo-fruktozowy (B), regulator
 kwasowości - kwas cytrynowy, aromat, stabilizatory - pektyna i maczka 
chleba świętojańskiego, β-karoten - barwnik, substancje wzbogacające: 
witamina A, witamina D, witamina E, witamina C, tiamina, ryboflawina, 
niacyna, wit.aminaB6, folacyna, witamina B12, biotyna, kwas pantotenowy.</p>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/205.png'],,,,Swiadome zakupy,,multiwitamina - witalność 1L,"http://www.swiadomezakupy.pl/products/view/214
",
243, 5900635210025, 500 ml             ,Nałęczowianka, 500 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5489.jpg'],,,,Swiadome zakupy,,Ze Smakiem Naturalna niegazowana woda mineralna cytrynowa,"http://www.swiadomezakupy.pl/products/view/5436
",
244,, 300 ml             ,Tarczyn, 300 ml             ,napoje,"woda, sok wiśniowy odtworzony z zagęszczonego soku wiśniowego, cukier 
(A), i/lub syrop glukozowo-fruktozowy (B), kwas cytrynowy - regulator 
kwasowości, naturalny aromat wiśniowy. A, B - w zależności od użytych 
składników, nadruk na butelce z etykietą.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/239.png'],,,,Swiadome zakupy,,wiśnia 300ml,"http://www.swiadomezakupy.pl/products/view/247
",
245,, 1 l             ,Tarczyn, 1 l             ,napoje,"woda, cukier, syrop glukozowo-fruktozowy, soki odtworzone z soków 
zagęszczonych i przeciery (20%) z: ananasów, gejpfrutów, gruszek, 
bananów, jabłek, winogron, cytryn, kwas cytrynow i cytrynian trisodowy -
 regulatory kwasowości, guma guar i guma ksantanowa - stabilizatory, 
β-karoten - barwnik, zestaw witamin (A, D, E, C, tiamina, ryboflawina, 
niacyna, B6, folacyna, B12, biotyna, kwas pantotenowy).							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/251.png'],,,,Swiadome zakupy,,multiwitamina żółta 1L,"http://www.swiadomezakupy.pl/products/view/259
",
246, 5902403033089," 1,5 l             ",Ustronianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5299.jpg'],,,,Swiadome zakupy,,Napoj Grappa orange,"http://www.swiadomezakupy.pl/products/view/5245
",
247, 5907752683480, 300 ml             ,Bio Food, 300 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div> tłoczony sok z ogórków, czosnek</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4876.jpg'],,,,Swiadome zakupy,,Organiczny Sok z ogórków kwaszony BIO ,"http://www.swiadomezakupy.pl/products/view/4837
",
248, 5901886016183, 900 ml             ,Pysio, 900 ml             ,napoje,"Skład: soki odtworzone z soków zagęszczonych i przeciery z: bananów (20%), 
jabłek (11%), kiwi (1%), dyni, marchwi, woda, syrop 
glukozowo-fruktozowy, kwas cytrynowy i kwas jabłkowy - regulatory 
kwasowości, witamina C - substancja wzbogacająca, β-karoten, kurkumina 
i kompleks miedziowy chlorofilin - barwniki, aromaty.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/254.png'],,,,Swiadome zakupy,,napój Banan - jabłko - kiwi,"http://www.swiadomezakupy.pl/products/view/262
",
249, 5900541001557, 500 ml             ,Żywiec Zdrój, 500 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3422.jpg'],,,,Swiadome zakupy,,ŻYWIEC ZDRÓJ Żywioł Napój gazowany o smaku czarnej porzeczki i żurawiny ,"http://www.swiadomezakupy.pl/products/view/3394
",
250,, 300 ml             ,Tarczyn, 300 ml             ,napoje,"woda, cukier, syrop glukozowo-fruktozowy, soki odtworzone z soków 
zagęszczonych i przeciery (20%) z: jabłek, ananasów, kiwi, cytryn, 
opuncji, ekstrakt z eukaliptusa, regulator kwasowości - kwas cytrynowy, 
substancje wzbogacające - zestaw witamin, (A, E, C, tiamina, 
ryboflawina, niacyna, B6, folacyna, B12, biotyna, kwas pantotenowy), 
barwniki - kompleksy miedziowe chlorofilin i kurkumina, aromat. 							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/250.png'],,,,Swiadome zakupy,,multiwitamina zielona 300ml,"http://www.swiadomezakupy.pl/products/view/258
",
251, 5904215924302," 0,3 l             ",Gomar Pińczów," 0,3 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1770.jpg'],,,,Swiadome zakupy,,Sok pomidorowy pikantny,"http://www.swiadomezakupy.pl/products/view/1741
",
252, 5902806068107, 545 ml             ,Vitax, 545 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>syrop glukozowo- 
fruktozowy, woda, zagęszczony sok aroniowy, regulator kwasowości: kwas 
cytrynowy, 65% zagęszczony sok malinowy (0,25%), aromat malinowy i 
żurawinowy, 65% zagęszczony sok żurawinowy (0,06%), przeciwutleniacz: 
kwas askorbinowy, barwnik: karmel amoniakalno- siarczynowy</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4566.jpg'],,,,Swiadome zakupy,,Syrop malina żurawina,"http://www.swiadomezakupy.pl/products/view/4527
",
253,, 300 ml             ,Fortuna, 300 ml             ,napoje,"koncentrat i przecier z pomidorów (60,7%), przeciery warzywne w różnych 
proporcjach (27%) z: marchwi, selera, cebuli, pietruszki i papryki 
czerwonej, soki odtworzone z zagęszczonych soków z: jabłek, gruszek 
i buraków czerwonych (2%), przecier z czosnku (0,16%), sól, zioła 
i przyprawy aromatyczne, witamina C - substancja wzbogacająca.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/293.png'],,,,Swiadome zakupy,,sok 100% wielowarzywny 300ml,"http://www.swiadomezakupy.pl/products/view/302
",
254, 5902078003806, 700 ml             ,Cisowianka, 700 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5292.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna gazowana ,"http://www.swiadomezakupy.pl/products/view/5238
",
255, 4038375024303, 1 l             ,Natumi, 1 l             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div>woda, ziarno soi, cukier trzcinowy, sól morska, ekstrakt z naturalnej wanilii</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4818.jpg'],,,,Swiadome zakupy,,Soya vanilla Napój Sojowo-Waniliowy BIO ,"http://www.swiadomezakupy.pl/products/view/4779
",
256, 5904215924081, 640 gram             ,Gomar Pińczów, 640 gram             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1762.jpg'],,,,Swiadome zakupy,, Syrop aroniowy,"http://www.swiadomezakupy.pl/products/view/1733
",
257, 5907752683442, 300 ml             ,Bio Food, 300 ml             ,napoje,"<div class=""ingredients""><h4>Składniki</h4><div> tłoczony sok z buraków, czosnek</div></div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4871.jpg'],,,,Swiadome zakupy,,Organiczny Sok z burakó  kwaszonych BIO ,"http://www.swiadomezakupy.pl/products/view/4832
",
258, 5901886020562, 250 ml             ,dr Witt, 250 ml             ,napoje,"Skład: woda, sok jabłkowy odtworzony z zagęszczonego soku jabłkowego (21%), 
cukier, regulatory kwasowości: kwas cytrynowy, cytrynian trisodowy, 
cytrynian tripotasowy; naturalny aromat cytrynowy z innymi naturalnymi 
aromatami, sól, substancje wzbogacające: niacyna, kwas pantotenowy, 
biotyna, witamina B12, kwas foliowy, witamina B6, tiamina, ryboflawina; 
substancja słodząca: E955.							","{'nutritional': '', 'package': ' puszka metalowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/216.png'],,,,Swiadome zakupy,,napój energetyczny Activdrink witalność,"http://www.swiadomezakupy.pl/products/view/224
",
259,, 300 ml             ,dr Witt, 300 ml             ,napoje,"woda, soki odtworzone z zagęszczonych soków i przeciery (20%) z: jabłek 
(13%) oraz pomarańczy, cytryn, winogron, ananasów, moreli, bananów, 
guawy, mango, brzoskwiń (w różnych proporcjach), cukier (A) i/lub syrop 
glukozowo-fruktozowy (B), regulator kwasowości - kwas cytrynowy, aromat,
 stabilizatory - pektyna i maczka chleba świętojańskiego, β-karoten - 
barwnik, substancje wzbogacające: witamina A, witamina D, witamina E, 
witamina C, tiamina, ryboflawina, niacyna, wit.aminaB6, folacyna, 
witamina  B12, biotyna, kwas pantotenowy.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/206.png'],,,,Swiadome zakupy,,multiwitamina - witalność 300ml,"http://www.swiadomezakupy.pl/products/view/215
",
260, 5900500030932, 1 l             ,Hortex, 1 l             ,napoje,"<div class=""description""><h4>Opis produktu</h4><div itemprop=""description"">Z jabłek i gruszek sok 100% z delikatnym miąższem częściowo z soku i przecieru zagęszczonych.</div></div>","{'nutritional': '', 'package': ' karton \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3174.jpg'],,,,Swiadome zakupy,,Sok jabłkowo-gruszkowy z delikatnym miąższem 100% ,"http://www.swiadomezakupy.pl/products/view/3143
",
261, 5900635200057," 1,5 ml             ",Nałęczowianka," 1,5 ml             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/5485.jpg'],,,,Swiadome zakupy,,Ze Smakiem Naturalna gazowana woda mineralna cytrynowo-pomarańczowa ,"http://www.swiadomezakupy.pl/products/view/5432
",
262, 5903263527114, 1 l             ,MIX Kwidzyn, 1 l             ,napoje,<strong>Napój z czarnej porzeczki</strong>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1495.png'],,,,Swiadome zakupy,,Napój z czarnej porzeczki,"http://www.swiadomezakupy.pl/products/view/1494
",
263, 5904215923213," 0,3 l             ",Gomar Pińczów," 0,3 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1713.jpg'],,,,Swiadome zakupy,,Sok marchwiowy Michaś,"http://www.swiadomezakupy.pl/products/view/1684
",
264,, 300 ml             ,Tarczyn, 300 ml             ,napoje,"woda, cukier (A) i/lub syrop glukozowo-fruktozowy (B), przeciery, soki 
i przeciery odtworzone z zagęszczonych soków i przecierów z: banana, 
brzoskwini, mango (5%), marakui (3%), kwas cytrynowy - regulator 
kwasowości, witamina C - przeciwutleniacz, aromaty. A, B - w zależności 
od użytych składników, patrz nadruk nad etykietą na szyjce butelki.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/241.png'],,,,Swiadome zakupy,,mango - marakuja 300ml,"http://www.swiadomezakupy.pl/products/view/249
",
265, 5902078020001," 1,5 l             ",Cisowianka," 1,5 l             ",napoje, ,"{'nutritional': '', 'package': ' butelka z tworzywa sztucznego \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4546.jpg'],,,,Swiadome zakupy,,Naturalna woda mineralna lekko gazowana ,"http://www.swiadomezakupy.pl/products/view/4509
",
266,, 300 ml             ,Fortuna, 300 ml             ,napoje,"koncentrat i przecier z pomidorów (100%), woda, sól, kwas cytrynowy - 
regulator kwasowości, papryka ostra czerwona, naturalny aromat Tabasco.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/288.png'],,,,Swiadome zakupy,,sok 100% pomidorowy z tabasco 300ml,"http://www.swiadomezakupy.pl/products/view/297
",
267, 5904215922032, 300 gram             ,Gomar Pińczów, 300 gram             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1773.jpg'],,,,Swiadome zakupy,,Nektar z czarnej porzeczki,"http://www.swiadomezakupy.pl/products/view/1744
",
268, 5904215922063, 300 ml             ,Gomar Pińczów, 300 ml             ,napoje, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/1776.jpg'],,,,Swiadome zakupy,,Nektar bananowy,"http://www.swiadomezakupy.pl/products/view/1747
",
269,, 440 ml             ,Łowicz, 440 ml             ,napoje,"cukier, syrop glukozowo-fruktozowy, woda, zagęszczony sok wieloowocowy, 
65 % zagęszczony sok wiśniowy (0,3 %), antocyjany, karmel - barwniki,  
kwas cytrynowy - regulator kwasowości, witamina C - substancja 
wzbogacająca, aromat.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/345.png'],,,,Swiadome zakupy,,syrop wiśnia 440ml,"http://www.swiadomezakupy.pl/products/view/354
",
