,EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight
117,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,Piwo nie filtrowane,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1426.jpg'],,,,Swiadome zakupy,,Piwo Warnijskie,"http://www.swiadomezakupy.pl/products/view/1423
",
118,, 330 ml             ,Amber, 330 ml             ,alkohol, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/591.jpg'],,,,Swiadome zakupy,,piwo Amber Chmielowy ,"http://www.swiadomezakupy.pl/products/view/607
",
119, 3800008352296, 500 ml             ,Pliska, 500 ml             ,alkohol,Zawartość alkoholu: 36%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4490.jpg'],,,,Swiadome zakupy,,Brandy,"http://www.swiadomezakupy.pl/products/view/4464
",
120, 8000570467403, 750 ml             ,Martini , 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4174.jpg'],,,,Swiadome zakupy,, Brut Wino musujące białe wytrawne,"http://www.swiadomezakupy.pl/products/view/4147
",
121,," 0,75 l             ",Włochy," 0,75 l             ",alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:wytrawne/czerwone
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:12,5%
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Kraj:Włochy                
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1271.jpg'],,,,Swiadome zakupy,,Wino Chianti San Martino,"http://www.swiadomezakupy.pl/products/view/1260
",
122,," 0,5 l             ",Ciechan," 0,5 l             ",alkohol,"Piwo zawiera 14% ekstraktu, w tym 12,1% ekstraktu brzeczki podstawowej oraz do 5,7% alkoholu objętościowo. Piwo jest niefiltrowane i zawiera naturalny miodowy osad, który może gromadzić się na ściankach butelki.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1474.png'],,,,Swiadome zakupy,,Piwo CIECHAN MIODOWE,"http://www.swiadomezakupy.pl/products/view/1473
",
123,," 0,75 l             ",Jantoń," 0,75 l             ",alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:półsłodkie/białe
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:10%
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1309.jpg'],,,,Swiadome zakupy,,winp musujące Igristoje Biełoje ,"http://www.swiadomezakupy.pl/products/view/1301
",
124, 5901359122021, 330 ml             ,Lech, 330 ml             ,alkohol,"zaw. alk.0,5%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3119.jpg'],,,,Swiadome zakupy,,LECH Piwo bezalkoholowe ,"http://www.swiadomezakupy.pl/products/view/3087
",
125, 5900014004047, 500 ml             ,Okocim, 500 ml             ,alkohol,"7,1% alk							","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3295.jpg'],,,,Swiadome zakupy,,Piwo Premium Mocne,"http://www.swiadomezakupy.pl/products/view/3266
",
126,," 0,5 l             ",Krajan," 0,5 l             ",alkohol,"Jasne, pełne piwa o ekstrakcie wagowym 11,5 Blg i alk. 5% obj.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1459.png'],,,,Swiadome zakupy,,"Piwo Nakielskie Jasne, Krajan Specjal","http://www.swiadomezakupy.pl/products/view/1457
",
127, 5000267014203, 700 ml             ,JOHNNIE WALKER, 700 ml             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4194.jpg'],,,,Swiadome zakupy,,Blend Szkocka whisky Blend Label,"http://www.swiadomezakupy.pl/products/view/4167
",
128, 5901359352039, 500 ml             ,Redds, 500 ml             ,alkohol, ,"{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3287.jpg'],,,,Swiadome zakupy,,Piwo o smaku żurawinowym w puszce ,"http://www.swiadomezakupy.pl/products/view/3258
",
129, 5901359024967, 500 ml             ,Redds, 500 ml             ,alkohol,"4,5% alk							","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3293.jpg'],,,,Swiadome zakupy,,Piwo o smaku jabłkowym Max,"http://www.swiadomezakupy.pl/products/view/3264
",
130, 7790189000412, 750 ml             ,MICHEL TORINO, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4179.jpg'],,,,Swiadome zakupy,,"Colección, Malbec wino wytrawne czerwone","http://www.swiadomezakupy.pl/products/view/4152
",
131,, 1 l             ,Jantoń, 1 l             ,alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:półsłodkie/czerwone
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:10,5%
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1298.jpg'],,,,Swiadome zakupy,,wino Imiglykos- czerwone półsłodkie ,"http://www.swiadomezakupy.pl/products/view/1290
",
132, 5905927001619," 0,5 l             ",Perła," 0,5 l             ",alkohol,Zaw. alk. 6%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3113.jpg'],,,,Swiadome zakupy,,Piwo Perła Chmielowe Pils,"http://www.swiadomezakupy.pl/products/view/3081
",
133, 3800008352272, 500 ml             ,SŁONECZNY BRZEG, 500 ml             ,alkohol,"Wysokoprocentowa brandy wyprodukowana wg klasycznej technologii brandy, 
dojrzewająca w dębowych beczkach przez okres 3 lat.Zawartość alkoholu: 
36%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4544.jpg'],,,,Swiadome zakupy,,Brandy,"http://www.swiadomezakupy.pl/products/view/4465
",
134, 5900490000304, 330 ml             ,Lech, 330 ml             ,alkohol,"zaw. alk. 5,2%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3121.jpg'],,,,Swiadome zakupy,,LECH Piwo jasne pełne,"http://www.swiadomezakupy.pl/products/view/3089
",
135,," 0,5 l             ",Ciechan," 0,5 l             ",alkohol,"Piwo zawiera 14,1% ekstraktu oraz do 7% alkoholu objętościowo. Ciechan Mocne jest nieutrwalone.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1477.png'],,,,Swiadome zakupy,,Piwo CIECHAN MOCNE,"http://www.swiadomezakupy.pl/products/view/1476
",
136, 5011026108033, 700 ml             ,TULLAMORE DEW, 700 ml             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4204.jpg'],,,,Swiadome zakupy,,Irlandzka whiskey ,"http://www.swiadomezakupy.pl/products/view/4177
",
137, 3800008352364, 500 ml             ,Pliska, 500 ml             ,alkohol, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4495.jpg'],,,,Swiadome zakupy,,Brandy Chocolate ,"http://www.swiadomezakupy.pl/products/view/4469
",
138, 4009367220836, 500 ml             ,Metaxa, 500 ml             ,alkohol,"Swój łagodny, lekko słodki smak Metaxa zawdzięcza oryginalnemu, 
dwuetapowemu i niezmiennemu od ponad stulecia procesowi produkcji. W 
jego końcowym etapie do mieszanki destylatów trzech odmian greckich 
winogron (Savatiano, Sultanina i Black Corinth) oraz dojrzałego wina typu
 Muscat, dodaje się kilka kropel wywaru z ziół i płatków róży. Jest 
najstarszą i najwykwintniejszą z całej rodziny Metaxy. Średni wiek 
destylatów to 15 lat, a najmłodszy z nich ma ponad 8 lat.Zawartość 
alkoholu: 40%							","{'nutritional': '', 'package': ' beczka drewniana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4498.jpg'],,,,Swiadome zakupy,,Brandy,"http://www.swiadomezakupy.pl/products/view/4472
",
139, 5000267024233, 700 ml             ,JOHNNIE WALKER, 700 ml             ,alkohol,Zawartość alkoholu: 40%,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4224.jpg'],,,,Swiadome zakupy,,Black Label Blend Szkocka whisky w kartoniku,"http://www.swiadomezakupy.pl/products/view/4197
",
140, 5010106110065, 700 ml             ,BALLANTINES, 700 ml             ,alkohol,Zawartość alkoholu: 43%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4231.jpg'],,,,Swiadome zakupy,,30 Y. O.  Blend Szkocka Whisky ,"http://www.swiadomezakupy.pl/products/view/4204
",
141, 5099873089798, 700 ml             ,JACK DANIELS, 700 ml             ,alkohol,Zawartość alkoholu 40% obj							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4192.jpg'],,,,Swiadome zakupy,,Tennessee Whiskey ,"http://www.swiadomezakupy.pl/products/view/4165
",
142,, 500 ml             ,Amber, 500 ml             ,alkohol,"<table align=""left"" border=""1"" cellpadding=""1"" cellspacing=""1""><tbody><tr><td>Składniki</td>
<td>woda, słody jasne i ciemne jęczmienne, chmiel</td>
</tr>
<tr>
<td>Metoda warzenia</td>
<td>dolna fermentacja, długie leżakowanie</td>
</tr>
<tr>
<td>Pasteryzacja</td>
<td>tak</td>
</tr>
<tr>
<td>Styl</td>
<td>bock ciemny</td>
</tr>
<tr>
<td>Kolor</td>
<td>rubinowy</td>
</tr>
<tr>
<td>Termin przydatności do spożycia      </td>
<td>180 dni</td>
</tr>
<tr>
<td>Ekstrakt</td>
<td>15,1%</td>
</tr>
<tr>
<td>Zawartość alkoholu</td>
<td>6,5%</td></tr></tbody></table>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/582.jpg'],,,,Swiadome zakupy,,Piwo Kożlak,"http://www.swiadomezakupy.pl/products/view/597
",
143, 5905927007192," 0,5 l             ",Perła," 0,5 l             ",alkohol,Zawartość alkoholu - 6 %							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3114.jpg'],,,,Swiadome zakupy,,Piwo Perła niepasteryzowane,"http://www.swiadomezakupy.pl/products/view/3082
",
144, 5010494195286, 700 ml             ,ARDBEG, 700 ml             ,alkohol,Zawartość alkoholu: 46%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4222.jpg'],,,,Swiadome zakupy,,Single Malt Whisky ,"http://www.swiadomezakupy.pl/products/view/4195
",
145,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słód jęczmienny jasny, słody jęczmienne ciemne, cukier, chmiel, aromat czekoladowy.","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1446.jpg'],,,,Swiadome zakupy,,Piwo Szoko,"http://www.swiadomezakupy.pl/products/view/1443
",
146, 5202795030704, 700 ml             ,Metaxa, 700 ml             ,alkohol,"Swój łagodny, lekko słodki smak Metaxa zawdzięcza oryginalnemu, 
dwuetapowemu i niezmiennemu od ponad stulecia procesowi produkcji. W 
jego końcowym etapie do mieszanki destylatów trzech odmian greckich 
winogron (Savatiano, Sultanina i Black Corinth) oraz dojrzałego wina typu
 Muscat, dodaje się kilka kropel wywaru z ziół i płatków róży. Powstała w
 ten sposób kompozycja leżakowana jest przez 3 lata, w ręcznie 
wykonanych beczkach z dębu rosnącego w lasach Limousin we 
Francji.Zawartość alkoholu: 38%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4499.jpg'],,,,Swiadome zakupy,,*** Brandy ,"http://www.swiadomezakupy.pl/products/view/4473
",
147, 5000267014807, 350 ml             ,JOHNNIE WALKER, 350 ml             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4221.jpg'],,,,Swiadome zakupy,,Red Label Blend Szkocka whisky,"http://www.swiadomezakupy.pl/products/view/4194
",
148,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słód jęczmienny, pszenica, słód pszeniczny, owies, 
orkisz, chmiel, kolendra, skórki gorzkich pomarańczy curacao, skórki 
słodkich pomarańczy, drożdże.","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1451.jpg'],,,,Swiadome zakupy,,Piwo Podróże Kormorana - Witbier,"http://www.swiadomezakupy.pl/products/view/1448
",
149,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słód jęczmienny, chmiel","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1442.jpg'],,,,Swiadome zakupy,,Piwo Krzepkie,"http://www.swiadomezakupy.pl/products/view/1439
",
150, 3245990001218, 700 gram             ,HENNESSY, 700 gram             ,alkohol,100 destylatów o wieku dojrzewania do 30 lat. ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4323.jpg'],,,,Swiadome zakupy,,XO Koniak w kartoniku ,"http://www.swiadomezakupy.pl/products/view/4294
",
151, 4009367220812,  gram             ,Metaxa,  gram             ,alkohol,"Swój łagodny, lekko słodki smak Metaxa zawdzięcza oryginalnemu, 
dwuetapowemu i niezmiennemu od ponad stulecia procesowi produkcji. W 
jego końcowym etapie do mieszanki destylatów trzech odmian greckich 
winogron (Savatiano, Sultanina i Black Corinth) oraz dojrzałego wina typu
 Muscat, dodaje się kilka kropel wywaru z ziół i płatków róży. Powstała w
 ten sposób kompozycja leżakowana jest przez 7 lat, w ręcznie wykonanych
 beczkach z dębu rosnącego w lasach Limousin we Francji.Zawartość 
alkoholu: 40%							","{'nutritional': '', 'package': ' beczka drewniana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4500.jpg'],,,,Swiadome zakupy,,******* Brandy,"http://www.swiadomezakupy.pl/products/view/4474
",
152, 5099873090442, 1 l             ,JACK DANIELS, 1 l             ,alkohol,Whiskey jest produkowana w destylarni Jacka Danielsa w Lynchburgu w stanie Tennessee,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4190.jpg'],,,,Swiadome zakupy,,Tennessee Whiskey,"http://www.swiadomezakupy.pl/products/view/4163
",
153,," 0,5 l             ",Krajan," 0,5 l             ",alkohol,"Piwo o ekstrakcie wagowym 12,1 Blg i zawartości alkoholu 5,5%.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1467.png'],,,,Swiadome zakupy,,Piwo Irlandzkie Zielone,"http://www.swiadomezakupy.pl/products/view/1465
",
154, 5903538901908," 0,5 l             ",Browar Łomża," 0,5 l             ",alkohol,"zaw. alk.5,7%","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3109.jpg'],,,,Swiadome zakupy,,Piwo Łomża Export jasne niefiltrowane,"http://www.swiadomezakupy.pl/products/view/3077
",
155,, 1 l             ,Jantoń, 1 l             ,alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:półsłodkie/czerwone
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:11%
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1294.jpg'],,,,Swiadome zakupy,,wino Kadarka- czerwone półsłodkie ,"http://www.swiadomezakupy.pl/products/view/1286
",
156, 5900490600207, 500 ml             ,Redds, 500 ml             ,alkohol,"4,5% alk.","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3285.jpg'],,,,Swiadome zakupy,,Piwo o smaku jabłkowym w puszce ,"http://www.swiadomezakupy.pl/products/view/3256
",
157, 7790189040142, 750 ml             ,MICHEL TORINO, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4176.jpg'],,,,Swiadome zakupy,,CUMA Malbec BIO wino wytrawne czerwone,"http://www.swiadomezakupy.pl/products/view/4149
",
158,," 0,5 l             ",Ciechan," 0,5 l             ",alkohol,"Piwo zawiera 12,1% ekstraktu oraz do 6,0% alkoholu objętościowo. Ciechan Wyborne jest nieutrwalone. 							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1472.png'],,,,Swiadome zakupy,,Piwo CIECHAN WYBORNE,"http://www.swiadomezakupy.pl/products/view/1471
",
159,, 0 l             ,Kormoran Browar, 0 l             ,alkohol,"Składniki: woda, słód jęczmienny, zagęszczony sok śliwkowy (5%), cukier, chmiel, aromat naturalny","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1439.jpg'],,,,Swiadome zakupy,,Piwo Śliwka w Piwie,"http://www.swiadomezakupy.pl/products/view/1436
",
160,," 0,5 l             ",Krajan," 0,5 l             ",alkohol,"Ciemne, mocne piwo o ekstrakcie wagowym 14 Blg, i alc. 6% obj.							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1456.png'],,,,Swiadome zakupy,,Piwo Nakielskie Ciemne,"http://www.swiadomezakupy.pl/products/view/1454
",
161,," 0,5 l             ",Ciechan," 0,5 l             ",alkohol,"Piwo zawiera 13,8% ekstraktu oraz do 6,2% alkoholu objętościowo. Ciechan Marcowe jest nieutrwalone. 							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1479.png'],,,,Swiadome zakupy,,Piwo CIECHAN MARCOWE,"http://www.swiadomezakupy.pl/products/view/1478
",
162, 3245990287407, 500 ml             ,HENNESSY, 500 ml             ,alkohol,Ponad 40 destylatów z okresem dojrzewania do 8 lat. 							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4313.jpg'],,,,Swiadome zakupy,,Koniak Very Specjal,"http://www.swiadomezakupy.pl/products/view/4286
",
163, 5010103917087, 700 ml             ,BUSHMILLS, 700 ml             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4211.jpg'],,,,Swiadome zakupy,,Irish Whiskey Blended,"http://www.swiadomezakupy.pl/products/view/4184
",
164, 5010327115023, 700 ml             ,GRANTS, 700 ml             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4207.jpg'],,,,Swiadome zakupy,,Blend Szkocka whisky ,"http://www.swiadomezakupy.pl/products/view/4180
",
165,, 500 ml             ,Amber, 500 ml             ,alkohol,"
","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/589.jpg'],,,,Swiadome zakupy,,Mocny Red piwo,"http://www.swiadomezakupy.pl/products/view/605
",
166, 7790189221084, 750 ml             ,MICHEL TORINO, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4178.jpg'],,,,Swiadome zakupy,,"Colección, Pinot Noir wino wytrawne czerwone","http://www.swiadomezakupy.pl/products/view/4151
",
167,," 0,5 l             ",Kormoran Browar," 0,5 l             ",alkohol,"Składniki: woda, słody jęczmienne (pilzneński, karmelowy, palony), cukier, chmiel, drożdże","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1434.jpg'],,,,Swiadome zakupy,,Podpiwek Warmiński,"http://www.swiadomezakupy.pl/products/view/1431
",
168, 8000570484004, 750 ml             ,Martini , 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4175.jpg'],,,,Swiadome zakupy,,Sparkling Rose Wino musujące różowe półwytrawne,"http://www.swiadomezakupy.pl/products/view/4148
",
169, 3185370074831, 750 ml             ,MOET & CHANDON, 750 ml             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4164.jpg'],,,,Swiadome zakupy,,Szampan Rose Imperial,"http://www.swiadomezakupy.pl/products/view/4137
",
170, 5010106110225, 700 ml             ,BALLANTINES, 700 ml             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4219.jpg'],,,,Swiadome zakupy,,12 Y.O. Blend Szkocka Whisky ,"http://www.swiadomezakupy.pl/products/view/4192
",
171, 5901359024745, 500 ml             ,Redds, 500 ml             ,alkohol,"4,5% alk							","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3292.jpg'],,,,Swiadome zakupy,,Piwo o smaku jabłkowym,"http://www.swiadomezakupy.pl/products/view/3263
",
172,, 2 l             ,Jantoń, 2 l             ,alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:półsłodkie/białe
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:11 %
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1293.jpg'],,,,Swiadome zakupy,,wino Kadarka- białe półsłodkie,"http://www.swiadomezakupy.pl/products/view/1285
",
173, 5900533006133," 1,5 l             ",Dorato," 1,5 l             ",alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4171.jpg'],,,,Swiadome zakupy,,Wino musujące czerwonw półsłodkie,"http://www.swiadomezakupy.pl/products/view/4144
",
174, 5060045582485, 700 ml             ,JIM BEAM , 700 ml             ,alkohol, ,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4210.jpg'],,,,Swiadome zakupy,,Red Stag Bourbon ,"http://www.swiadomezakupy.pl/products/view/4183
",
175,," 0,75 l             ",Włochy," 0,75 l             ",alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:słodkie/białe
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:9,5
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Kraj:Włochy                
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1306.jpg'],,,,Swiadome zakupy,,Wino musujące Rocca dei Forti DOLCE ,"http://www.swiadomezakupy.pl/products/view/1298
",
176, 7790189040074, 750 gram             ,MICHEL TORINO, 750 gram             ,alkohol,<h4>Szczegóły</h4>,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4177.jpg'],,,,Swiadome zakupy,,CUMA Torrontes BIO wino wytrawne białe,"http://www.swiadomezakupy.pl/products/view/4150
",
177, 5010327000497, 1 l             ,GRANTS, 1 l             ,alkohol,Zawartość alkoholu: 40%							,"{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4206.jpg'],,,,Swiadome zakupy,,Blend Szkocka whisky ,"http://www.swiadomezakupy.pl/products/view/4179
",
178, 8000440113478, 700 gram             ,STOCK 84, 700 gram             ,alkohol,"Stock XO powstał dzięki starannie przeprowadzonej destylacji wina z 
wyselekcjonowanych winogron oraz późniejszemu długiemu dojrzewaniu w 
dębowych beczkach, dłuższemu niż w przypadku brandy Stock 84. Zawartość 
alkoholu: 40%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4496.jpg'],,,,Swiadome zakupy,,XO Brandy ,"http://www.swiadomezakupy.pl/products/view/4470
",
179, 4062400543125, 700 ml             ,Sierra, 700 ml             ,alkohol,"Tequila Sierra jest alkoholem powstającym podczas fermentacji destylatu 
słodkiego soku zawartego we włóknach owocu niebieskiej agawy i innych 
cukrów. Miejscem produkcji jest sławny stan Jalisco - miasto Tequila, w 
którym już od ponad 200 lat produkuje się najwyższej jakości 
tequilę.Zawartość alkoholu: 38%							","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/4537.jpg'],,,,Swiadome zakupy,,Gold Tequila,"http://www.swiadomezakupy.pl/products/view/4504
",
180, 8594404115115, 500 ml             ,PILSNER URQUELL, 500 ml             ,alkohol,"4,4% alk							","{'nutritional': '', 'package': ' puszka aluminiowa \xa0\xa0          '}",['http://www.swiadomezakupy.pl/uploads/products/940/3303.jpg'],,,,Swiadome zakupy,,PILSNER URQUELL Piwo jasne,"http://www.swiadomezakupy.pl/products/view/3274
",
181,," 0,75 l             ",Jantoń," 0,75 l             ",alkohol,"<div class=""offer_data"">
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Smak:wiśnia
            </div></div>
<div class=""offer_data_item"">
<div class=""ofer_data_name"">Zawartość alkoholu:14%
            </div></div>
</div>","{'nutritional': '', 'package': ' butelka szklana \xa0\xa0                  '}",['http://www.swiadomezakupy.pl/uploads/products/940/1300.jpg'],,,,Swiadome zakupy,,wino Manhattan Cherry,"http://www.swiadomezakupy.pl/products/view/1292
",
